filename,width,height,class,xmin,ymin,xmax,ymax
imag-18-_jpg.rf.11c6f014d089599d4e96420fd46bfad6.jpg,640,640,spaghetti,288,270,331,306
imag-18-_jpg.rf.11c6f014d089599d4e96420fd46bfad6.jpg,640,640,spaghetti,359,289,533,358
336997276_933830461084094_9068872382761971529_n_cropped_jpg.rf.109c1152927f477bf51b4b729ab775fd.jpg,640,640,spaghetti,37,462,98,533
336997276_933830461084094_9068872382761971529_n_cropped_jpg.rf.109c1152927f477bf51b4b729ab775fd.jpg,640,640,spaghetti,119,397,178,469
336997276_933830461084094_9068872382761971529_n_cropped_jpg.rf.109c1152927f477bf51b4b729ab775fd.jpg,640,640,spaghetti,216,293,473,456
336997276_933830461084094_9068872382761971529_n_cropped_jpg.rf.109c1152927f477bf51b4b729ab775fd.jpg,640,640,spaghetti,199,422,301,616
336997276_933830461084094_9068872382761971529_n_cropped_jpg.rf.109c1152927f477bf51b4b729ab775fd.jpg,640,640,spaghetti,167,421,224,507
336997276_933830461084094_9068872382761971529_n_cropped_jpg.rf.109c1152927f477bf51b4b729ab775fd.jpg,640,640,spaghetti,172,279,223,371
68ldi0mb09u91_cropped_jpg.rf.111f252addb74ac22a62a8e78b16b7fd.jpg,640,640,spaghetti,378,522,503,640
68ldi0mb09u91_cropped_jpg.rf.111f252addb74ac22a62a8e78b16b7fd.jpg,640,640,spaghetti,228,477,378,627
68ldi0mb09u91_cropped_jpg.rf.111f252addb74ac22a62a8e78b16b7fd.jpg,640,640,spaghetti,137,464,233,603
68ldi0mb09u91_cropped_jpg.rf.111f252addb74ac22a62a8e78b16b7fd.jpg,640,640,spaghetti,32,411,146,548
68ldi0mb09u91_cropped_jpg.rf.111f252addb74ac22a62a8e78b16b7fd.jpg,640,640,spaghetti,0,321,96,420
68ldi0mb09u91_cropped_jpg.rf.111f252addb74ac22a62a8e78b16b7fd.jpg,640,640,spaghetti,93,330,237,466
68ldi0mb09u91_cropped_jpg.rf.111f252addb74ac22a62a8e78b16b7fd.jpg,640,640,spaghetti,239,364,386,489
68ldi0mb09u91_cropped_jpg.rf.111f252addb74ac22a62a8e78b16b7fd.jpg,640,640,spaghetti,235,258,354,365
68ldi0mb09u91_cropped_jpg.rf.111f252addb74ac22a62a8e78b16b7fd.jpg,640,640,spaghetti,353,136,422,242
68ldi0mb09u91_cropped_jpg.rf.111f252addb74ac22a62a8e78b16b7fd.jpg,640,640,spaghetti,211,116,356,213
68ldi0mb09u91_cropped_jpg.rf.111f252addb74ac22a62a8e78b16b7fd.jpg,640,640,spaghetti,115,117,216,238
68ldi0mb09u91_cropped_jpg.rf.111f252addb74ac22a62a8e78b16b7fd.jpg,640,640,spaghetti,58,211,141,314
68ldi0mb09u91_cropped_jpg.rf.111f252addb74ac22a62a8e78b16b7fd.jpg,640,640,spaghetti,160,244,231,340
spaghetti_31_jpg.rf.1279026fbcb3903d038047fd0e09454f.jpg,640,640,spaghetti,197,225,506,346
imag-49-_jpg.rf.127360771f74153c97d6b8438a220d72.jpg,640,640,spaghetti,93,180,173,262
imag-49-_jpg.rf.127360771f74153c97d6b8438a220d72.jpg,640,640,spaghetti,233,156,608,302
spaghetti_21_jpg.rf.143291922b11d302d539fc46937e0047.jpg,640,640,spaghetti,20,144,421,314
C3FHBKAXAAAE7CY_jpg.rf.15ca19d219c44c8e0e55fd4a1b09a89d.jpg,640,640,spaghetti,423,179,604,431
C3FHBKAXAAAE7CY_jpg.rf.15ca19d219c44c8e0e55fd4a1b09a89d.jpg,640,640,spaghetti,0,317,255,639
C3FHBKAXAAAE7CY_jpg.rf.15ca19d219c44c8e0e55fd4a1b09a89d.jpg,640,640,spaghetti,17,69,331,331
E109DD59-BAE5-49AA-9898-E0C577D4365E_cropped_jpg.rf.164cc339d2460f1716cedc2aeac3af0c.jpg,640,640,spaghetti,55,163,276,402
E109DD59-BAE5-49AA-9898-E0C577D4365E_cropped_jpg.rf.164cc339d2460f1716cedc2aeac3af0c.jpg,640,640,spaghetti,121,66,299,190
E109DD59-BAE5-49AA-9898-E0C577D4365E_cropped_jpg.rf.164cc339d2460f1716cedc2aeac3af0c.jpg,640,640,spaghetti,185,20,301,104
E109DD59-BAE5-49AA-9898-E0C577D4365E_cropped_jpg.rf.164cc339d2460f1716cedc2aeac3af0c.jpg,640,640,spaghetti,245,138,395,336
E109DD59-BAE5-49AA-9898-E0C577D4365E_cropped_jpg.rf.164cc339d2460f1716cedc2aeac3af0c.jpg,640,640,spaghetti,290,81,386,148
E109DD59-BAE5-49AA-9898-E0C577D4365E_cropped_jpg.rf.164cc339d2460f1716cedc2aeac3af0c.jpg,640,640,spaghetti,292,306,438,490
E109DD59-BAE5-49AA-9898-E0C577D4365E_cropped_jpg.rf.164cc339d2460f1716cedc2aeac3af0c.jpg,640,640,spaghetti,311,500,451,639
E109DD59-BAE5-49AA-9898-E0C577D4365E_cropped_jpg.rf.164cc339d2460f1716cedc2aeac3af0c.jpg,640,640,spaghetti,204,507,339,608
E109DD59-BAE5-49AA-9898-E0C577D4365E_cropped_jpg.rf.164cc339d2460f1716cedc2aeac3af0c.jpg,640,640,spaghetti,176,402,278,494
E109DD59-BAE5-49AA-9898-E0C577D4365E_cropped_jpg.rf.164cc339d2460f1716cedc2aeac3af0c.jpg,640,640,spaghetti,391,581,534,640
imag-42-_jpg.rf.1664137be91f96c2359571a73d286e98.jpg,640,640,spaghetti,366,76,597,570
imag-42-_jpg.rf.1664137be91f96c2359571a73d286e98.jpg,640,640,spaghetti,297,506,366,562
imag-42-_jpg.rf.1664137be91f96c2359571a73d286e98.jpg,640,640,spaghetti,275,404,323,464
imag-42-_jpg.rf.1664137be91f96c2359571a73d286e98.jpg,640,640,spaghetti,251,232,285,255
imag-42-_jpg.rf.1664137be91f96c2359571a73d286e98.jpg,640,640,spaghetti,235,271,258,293
imag-42-_jpg.rf.1664137be91f96c2359571a73d286e98.jpg,640,640,spaghetti,181,129,235,174
20180528_212845_jpg.rf.16606c6330575022b3f9a9096d7b95a5.jpg,640,640,spaghetti,317,126,449,314
20180528_212845_jpg.rf.16606c6330575022b3f9a9096d7b95a5.jpg,640,640,spaghetti,127,290,326,524
20180528_212845_jpg.rf.16606c6330575022b3f9a9096d7b95a5.jpg,640,640,spaghetti,92,147,224,378
20180528_212845_jpg.rf.16606c6330575022b3f9a9096d7b95a5.jpg,640,640,spaghetti,157,14,315,158
imag-143-_jpg.rf.167eb2150c935af3a0841d41038a6329.jpg,640,640,spaghetti,368,239,414,285
imag-53-_jpg.rf.1489c7a89ee5066bd60be9d141fd44a1.jpg,640,640,spaghetti,146,67,639,613
imag-19-_jpg.rf.1699ff9d94c1c9e663e855a37641388f.jpg,640,640,spaghetti,248,338,294,392
imag-19-_jpg.rf.1699ff9d94c1c9e663e855a37641388f.jpg,640,640,spaghetti,264,155,321,274
imag-133-_jpg.rf.172e389e35459d26334418d9d385edf5.jpg,640,640,spaghetti,148,4,431,198
spaghetti_35_jpg.rf.18147043839d173dc9243e3c9f3f07e5.jpg,640,640,spaghetti,91,35,640,640
imag-27-_jpg.rf.179160118343ebd2c2afc50c5ba418e0.jpg,640,640,spaghetti,55,199,174,398
imag-27-_jpg.rf.179160118343ebd2c2afc50c5ba418e0.jpg,640,640,spaghetti,494,205,620,293
hm3f9nr6xiaa1_jpg.rf.1843c555ceff2d0233172ffd92b24c90.jpg,640,640,spaghetti,389,233,609,410
hm3f9nr6xiaa1_jpg.rf.1843c555ceff2d0233172ffd92b24c90.jpg,640,640,spaghetti,355,157,490,241
hm3f9nr6xiaa1_jpg.rf.1843c555ceff2d0233172ffd92b24c90.jpg,640,640,spaghetti,304,218,393,344
hm3f9nr6xiaa1_jpg.rf.1843c555ceff2d0233172ffd92b24c90.jpg,640,640,spaghetti,535,185,621,239
imag-153-_jpg.rf.188b681b0405310586f0e57a29d4aa19.jpg,640,640,spaghetti,202,237,291,296
336651757_1243082616632001_2324504057746155226_n_cropped_jpg.rf.189715d08902e7df0867cd60780adec0.jpg,640,640,spaghetti,403,200,504,345
336651757_1243082616632001_2324504057746155226_n_cropped_jpg.rf.189715d08902e7df0867cd60780adec0.jpg,640,640,spaghetti,321,517,418,624
336651757_1243082616632001_2324504057746155226_n_cropped_jpg.rf.189715d08902e7df0867cd60780adec0.jpg,640,640,spaghetti,161,319,298,414
336651757_1243082616632001_2324504057746155226_n_cropped_jpg.rf.189715d08902e7df0867cd60780adec0.jpg,640,640,spaghetti,108,183,275,337
336651757_1243082616632001_2324504057746155226_n_cropped_jpg.rf.189715d08902e7df0867cd60780adec0.jpg,640,640,spaghetti,140,434,240,539
336651757_1243082616632001_2324504057746155226_n_cropped_jpg.rf.189715d08902e7df0867cd60780adec0.jpg,640,640,spaghetti,240,34,372,172
336651757_1243082616632001_2324504057746155226_n_cropped_jpg.rf.189715d08902e7df0867cd60780adec0.jpg,640,640,spaghetti,363,111,472,166
336651757_1243082616632001_2324504057746155226_n_cropped_jpg.rf.189715d08902e7df0867cd60780adec0.jpg,640,640,spaghetti,276,173,389,293
336651757_1243082616632001_2324504057746155226_n_cropped_jpg.rf.189715d08902e7df0867cd60780adec0.jpg,640,640,spaghetti,418,388,472,492
336997276_933830461084094_9068872382761971529_n_cropped_jpg.rf.1a1c62ab5adb676bac9ccc93f69b6bcb.jpg,640,640,spaghetti,443,114,511,175
336997276_933830461084094_9068872382761971529_n_cropped_jpg.rf.1a1c62ab5adb676bac9ccc93f69b6bcb.jpg,640,640,spaghetti,363,183,433,242
336997276_933830461084094_9068872382761971529_n_cropped_jpg.rf.1a1c62ab5adb676bac9ccc93f69b6bcb.jpg,640,640,spaghetti,227,268,380,524
336997276_933830461084094_9068872382761971529_n_cropped_jpg.rf.1a1c62ab5adb676bac9ccc93f69b6bcb.jpg,640,640,spaghetti,367,276,558,377
336997276_933830461084094_9068872382761971529_n_cropped_jpg.rf.1a1c62ab5adb676bac9ccc93f69b6bcb.jpg,640,640,spaghetti,377,236,461,292
336997276_933830461084094_9068872382761971529_n_cropped_jpg.rf.1a1c62ab5adb676bac9ccc93f69b6bcb.jpg,640,640,spaghetti,237,219,327,270
15lfueja55ea1_cropped_jpg.rf.12a37ef4853ec5477d6bffab28f32179.jpg,640,640,spaghetti,327,175,430,309
15lfueja55ea1_cropped_jpg.rf.12a37ef4853ec5477d6bffab28f32179.jpg,640,640,spaghetti,407,423,449,551
15lfueja55ea1_cropped_jpg.rf.12a37ef4853ec5477d6bffab28f32179.jpg,640,640,stringing,473,387,508,419
15lfueja55ea1_cropped_jpg.rf.12a37ef4853ec5477d6bffab28f32179.jpg,640,640,stringing,572,386,588,444
15lfueja55ea1_cropped_jpg.rf.12a37ef4853ec5477d6bffab28f32179.jpg,640,640,stringing,537,394,564,432
15lfueja55ea1_cropped_jpg.rf.12a37ef4853ec5477d6bffab28f32179.jpg,640,640,spaghetti,279,46,360,136
15lfueja55ea1_cropped_jpg.rf.12a37ef4853ec5477d6bffab28f32179.jpg,640,640,spaghetti,185,8,277,130
15lfueja55ea1_cropped_jpg.rf.12a37ef4853ec5477d6bffab28f32179.jpg,640,640,spaghetti,383,324,426,362
15lfueja55ea1_cropped_jpg.rf.12a37ef4853ec5477d6bffab28f32179.jpg,640,640,spaghetti,420,370,450,426
failed-3d-print-of-petg-filament-on-a-satin-metal-sheet-2K97TJ1_jpg.rf.1c6599b45c042cec6f33445a260d6384.jpg,640,640,spaghetti,273,69,612,227
failed-3d-print-of-petg-filament-on-a-satin-metal-sheet-2K97TJ1_jpg.rf.1c6599b45c042cec6f33445a260d6384.jpg,640,640,spaghetti,74,303,256,509
failed-3d-print-of-petg-filament-on-a-satin-metal-sheet-2K97TJ1_jpg.rf.1c6599b45c042cec6f33445a260d6384.jpg,640,640,spaghetti,255,189,432,360
failed-3d-print-of-petg-filament-on-a-satin-metal-sheet-2K97TJ1_jpg.rf.1c6599b45c042cec6f33445a260d6384.jpg,640,640,spaghetti,443,197,567,452
imag-65-_jpg.rf.18d3e2c3e07d28b7e6128205aac8c81a.jpg,640,640,spaghetti,159,487,247,624
imag-65-_jpg.rf.18d3e2c3e07d28b7e6128205aac8c81a.jpg,640,640,spaghetti,128,294,328,491
imag-65-_jpg.rf.18d3e2c3e07d28b7e6128205aac8c81a.jpg,640,640,spaghetti,161,14,304,297
spaghetti_0_jpg.rf.1c797f524007e988c25f622a01d3dde2.jpg,640,640,spaghetti,170,195,321,384
spaghetti_0_jpg.rf.1c797f524007e988c25f622a01d3dde2.jpg,640,640,spaghetti,329,173,407,273
spaghetti_0_jpg.rf.1c797f524007e988c25f622a01d3dde2.jpg,640,640,spaghetti,108,250,165,371
spaghetti_0_jpg.rf.1c797f524007e988c25f622a01d3dde2.jpg,640,640,spaghetti,152,130,237,218
b02cuwaimkpa1_jpg.rf.1c071038bcb9f1b42c0cc9d22d1c9317.jpg,640,640,spaghetti,68,365,259,581
b02cuwaimkpa1_jpg.rf.1c071038bcb9f1b42c0cc9d22d1c9317.jpg,640,640,spaghetti,137,185,361,374
b02cuwaimkpa1_jpg.rf.1c071038bcb9f1b42c0cc9d22d1c9317.jpg,640,640,spaghetti,1,9,248,187
b02cuwaimkpa1_jpg.rf.1c071038bcb9f1b42c0cc9d22d1c9317.jpg,640,640,spaghetti,530,490,630,577
b02cuwaimkpa1_jpg.rf.1c071038bcb9f1b42c0cc9d22d1c9317.jpg,640,640,spaghetti,504,298,640,455
b02cuwaimkpa1_jpg.rf.1c071038bcb9f1b42c0cc9d22d1c9317.jpg,640,640,spaghetti,401,251,484,364
b02cuwaimkpa1_jpg.rf.1c071038bcb9f1b42c0cc9d22d1c9317.jpg,640,640,spaghetti,250,378,339,476
imag-67-_jpg.rf.1c68856350b74a13d8a4266b3c4af844.jpg,640,640,spaghetti,208,240,461,368
imag-148-_jpg.rf.180ae6e28498f3294dc42f5346ecb691.jpg,640,640,spaghetti,296,385,319,431
imag-148-_jpg.rf.180ae6e28498f3294dc42f5346ecb691.jpg,640,640,spaghetti,262,496,298,535
spaghetti_120_jpg.rf.1d12e187fe7fa2a0ba3444a9b68e5430.jpg,640,640,spaghetti,78,56,394,430
338018514_1882728118730274_1558057468904242666_n_jpg.rf.1e5768a569b8eaeb68708d73462c0d96.jpg,640,640,spaghetti,159,350,305,537
338018514_1882728118730274_1558057468904242666_n_jpg.rf.1e5768a569b8eaeb68708d73462c0d96.jpg,640,640,spaghetti,171,204,343,357
338018514_1882728118730274_1558057468904242666_n_jpg.rf.1e5768a569b8eaeb68708d73462c0d96.jpg,640,640,spaghetti,107,385,171,446
338018514_1882728118730274_1558057468904242666_n_jpg.rf.1e5768a569b8eaeb68708d73462c0d96.jpg,640,640,spaghetti,131,273,179,366
338018514_1882728118730274_1558057468904242666_n_jpg.rf.1e5768a569b8eaeb68708d73462c0d96.jpg,640,640,spaghetti,309,356,439,515
338018514_1882728118730274_1558057468904242666_n_jpg.rf.1e5768a569b8eaeb68708d73462c0d96.jpg,640,640,spaghetti,422,288,490,509
338018514_1882728118730274_1558057468904242666_n_jpg.rf.1e5768a569b8eaeb68708d73462c0d96.jpg,640,640,spaghetti,341,221,437,347
338018514_1882728118730274_1558057468904242666_n_jpg.rf.1e5768a569b8eaeb68708d73462c0d96.jpg,640,640,spaghetti,277,122,433,201
338018514_1882728118730274_1558057468904242666_n_jpg.rf.1e5768a569b8eaeb68708d73462c0d96.jpg,640,640,spaghetti,424,177,510,279
imag-165-_jpg.rf.1e1ac3a23efd123e97a167469598b2b8.jpg,640,640,spaghetti,94,271,187,376
2e5e0vjonff81_cropped_cropped_jpg.rf.1e6e17238433a7cd508fbdeeec7f3a4e.jpg,640,640,spaghetti,356,288,519,483
2e5e0vjonff81_cropped_cropped_jpg.rf.1e6e17238433a7cd508fbdeeec7f3a4e.jpg,640,640,spaghetti,507,353,609,473
2e5e0vjonff81_cropped_cropped_jpg.rf.1e6e17238433a7cd508fbdeeec7f3a4e.jpg,640,640,spaghetti,406,465,522,530
2e5e0vjonff81_cropped_cropped_jpg.rf.1e6e17238433a7cd508fbdeeec7f3a4e.jpg,640,640,spaghetti,199,309,283,425
2e5e0vjonff81_cropped_cropped_jpg.rf.1e6e17238433a7cd508fbdeeec7f3a4e.jpg,640,640,spaghetti,352,190,479,289
2e5e0vjonff81_cropped_cropped_jpg.rf.1e6e17238433a7cd508fbdeeec7f3a4e.jpg,640,640,spaghetti,348,138,408,198
2e5e0vjonff81_cropped_cropped_jpg.rf.1e6e17238433a7cd508fbdeeec7f3a4e.jpg,640,640,spaghetti,479,291,573,359
2e5e0vjonff81_cropped_cropped_jpg.rf.1e6e17238433a7cd508fbdeeec7f3a4e.jpg,640,640,spaghetti,94,421,179,500
imag-30-_jpg.rf.20f35960872051b568b21f9d2ee7de8e.jpg,640,640,spaghetti,49,366,231,460
imag-30-_jpg.rf.20f35960872051b568b21f9d2ee7de8e.jpg,640,640,spaghetti,240,407,360,485
spaghetti_103_jpg.rf.2038ddbd0921ec9aefd3e27f08974250.jpg,640,640,spaghetti,148,93,273,321
spaghetti_103_jpg.rf.2038ddbd0921ec9aefd3e27f08974250.jpg,640,640,spaghetti,280,176,341,313
spaghetti_103_jpg.rf.2038ddbd0921ec9aefd3e27f08974250.jpg,640,640,spaghetti,306,357,408,499
spaghetti_88_jpg.rf.1d8dafa0ff04f063e23b9307c29b6f7f.jpg,640,640,spaghetti,164,32,557,557
spaghetti_50_jpg.rf.209ace606417694e2a946379475c518f.jpg,640,640,spaghetti,102,270,516,566
imag-130-_jpg.rf.22d4d6f81ab8b57ecdde7b2373f5cf7c.jpg,640,640,spaghetti,21,128,321,617
imag-165-_jpg.rf.21d3992033a0c450d7361a78077702f9.jpg,640,640,spaghetti,94,271,187,376
952db5a1f04aa00cb5b68fb7d5fcf8d6_jpg.rf.21adc2b5c715f4b5e2dbe3b0f0942f43.jpg,640,640,spaghetti,0,75,628,552
2e5e0vjonff81_cropped_cropped_jpg.rf.216cb1aa85e48436f09823d9317707fd.jpg,640,640,spaghetti,290,329,486,481
2e5e0vjonff81_cropped_cropped_jpg.rf.216cb1aa85e48436f09823d9317707fd.jpg,640,640,spaghetti,357,475,477,571
2e5e0vjonff81_cropped_cropped_jpg.rf.216cb1aa85e48436f09823d9317707fd.jpg,640,640,spaghetti,467,364,533,477
2e5e0vjonff81_cropped_cropped_jpg.rf.216cb1aa85e48436f09823d9317707fd.jpg,640,640,spaghetti,310,170,427,248
2e5e0vjonff81_cropped_cropped_jpg.rf.216cb1aa85e48436f09823d9317707fd.jpg,640,640,spaghetti,192,336,291,458
2e5e0vjonff81_cropped_cropped_jpg.rf.216cb1aa85e48436f09823d9317707fd.jpg,640,640,spaghetti,140,337,200,394
2e5e0vjonff81_cropped_cropped_jpg.rf.216cb1aa85e48436f09823d9317707fd.jpg,640,640,spaghetti,294,455,363,545
2e5e0vjonff81_cropped_cropped_jpg.rf.216cb1aa85e48436f09823d9317707fd.jpg,640,640,spaghetti,422,54,501,135
imag-34-_jpg.rf.228ea810dd702f46e81e07be1ee63ef6.jpg,640,640,spaghetti,243,274,591,560
spaghetti_56_jpg.rf.24110c8f271a090263b62907811dc92b.jpg,640,640,spaghetti,42,100,347,361
E109DD59-BAE5-49AA-9898-E0C577D4365E_cropped_jpg.rf.23c69e7d3ac57d3944471c139399b8c6.jpg,640,640,spaghetti,37,164,245,406
E109DD59-BAE5-49AA-9898-E0C577D4365E_cropped_jpg.rf.23c69e7d3ac57d3944471c139399b8c6.jpg,640,640,spaghetti,114,68,286,195
E109DD59-BAE5-49AA-9898-E0C577D4365E_cropped_jpg.rf.23c69e7d3ac57d3944471c139399b8c6.jpg,640,640,spaghetti,184,23,295,109
E109DD59-BAE5-49AA-9898-E0C577D4365E_cropped_jpg.rf.23c69e7d3ac57d3944471c139399b8c6.jpg,640,640,spaghetti,231,142,370,342
E109DD59-BAE5-49AA-9898-E0C577D4365E_cropped_jpg.rf.23c69e7d3ac57d3944471c139399b8c6.jpg,640,640,spaghetti,283,86,376,155
E109DD59-BAE5-49AA-9898-E0C577D4365E_cropped_jpg.rf.23c69e7d3ac57d3944471c139399b8c6.jpg,640,640,spaghetti,263,311,399,497
E109DD59-BAE5-49AA-9898-E0C577D4365E_cropped_jpg.rf.23c69e7d3ac57d3944471c139399b8c6.jpg,640,640,spaghetti,265,505,397,640
E109DD59-BAE5-49AA-9898-E0C577D4365E_cropped_jpg.rf.23c69e7d3ac57d3944471c139399b8c6.jpg,640,640,spaghetti,156,510,286,613
E109DD59-BAE5-49AA-9898-E0C577D4365E_cropped_jpg.rf.23c69e7d3ac57d3944471c139399b8c6.jpg,640,640,spaghetti,138,404,235,498
E109DD59-BAE5-49AA-9898-E0C577D4365E_cropped_jpg.rf.23c69e7d3ac57d3944471c139399b8c6.jpg,640,640,spaghetti,338,587,476,640
imag-128-_jpg.rf.24329299985730b337566ba776a950b4.jpg,640,640,spaghetti,185,319,429,586
imag-18-_jpg.rf.245adcb3c7690dc73b0b0697e7a853bf.jpg,640,640,spaghetti,310,271,353,307
imag-18-_jpg.rf.245adcb3c7690dc73b0b0697e7a853bf.jpg,640,640,spaghetti,107,289,282,360
336046561_757973075844621_8112975291665890616_n_cropped_jpg.rf.2574b93c0040d5b3505857164ab2e94f.jpg,640,640,spaghetti,4,74,287,447
336046561_757973075844621_8112975291665890616_n_cropped_jpg.rf.2574b93c0040d5b3505857164ab2e94f.jpg,640,640,spaghetti,145,0,267,81
336046561_757973075844621_8112975291665890616_n_cropped_jpg.rf.2574b93c0040d5b3505857164ab2e94f.jpg,640,640,spaghetti,292,153,412,308
336046561_757973075844621_8112975291665890616_n_cropped_jpg.rf.2574b93c0040d5b3505857164ab2e94f.jpg,640,640,spaghetti,132,364,321,481
336046561_757973075844621_8112975291665890616_n_cropped_jpg.rf.2574b93c0040d5b3505857164ab2e94f.jpg,640,640,spaghetti,531,232,640,507
336046561_757973075844621_8112975291665890616_n_cropped_jpg.rf.2574b93c0040d5b3505857164ab2e94f.jpg,640,640,spaghetti,403,116,567,279
336046561_757973075844621_8112975291665890616_n_cropped_jpg.rf.2574b93c0040d5b3505857164ab2e94f.jpg,640,640,spaghetti,380,0,489,42
imag-163-_jpg.rf.2822e39763666e972d6fcf40807d9eaf.jpg,640,640,spaghetti,203,261,367,307
imag-125-_jpg.rf.258f04a8391e9692bd47dec171ab993f.jpg,640,640,spaghetti,281,89,344,194
imag-125-_jpg.rf.258f04a8391e9692bd47dec171ab993f.jpg,640,640,spaghetti,170,199,436,633
imag-32-_jpg.rf.27361ab98a263897f2df575353bf3739.jpg,640,640,spaghetti,126,271,551,548
imag-150-_jpg.rf.29ad85698b7219e5300d117d19ed5908.jpg,640,640,spaghetti,306,204,343,236
imag-129-_jpg.rf.2b6773047a957bf7548dd6917553f34b.jpg,640,640,spaghetti,141,53,314,532
imag-129-_jpg.rf.2b6773047a957bf7548dd6917553f34b.jpg,640,640,spaghetti,344,440,457,546
338018514_1882728118730274_1558057468904242666_n_jpg.rf.2b5bde4fa72918563056269167d1d4a3.jpg,640,640,spaghetti,161,364,308,545
338018514_1882728118730274_1558057468904242666_n_jpg.rf.2b5bde4fa72918563056269167d1d4a3.jpg,640,640,spaghetti,173,220,346,365
338018514_1882728118730274_1558057468904242666_n_jpg.rf.2b5bde4fa72918563056269167d1d4a3.jpg,640,640,spaghetti,110,393,174,451
338018514_1882728118730274_1558057468904242666_n_jpg.rf.2b5bde4fa72918563056269167d1d4a3.jpg,640,640,spaghetti,133,281,182,372
338018514_1882728118730274_1558057468904242666_n_jpg.rf.2b5bde4fa72918563056269167d1d4a3.jpg,640,640,spaghetti,311,377,442,530
338018514_1882728118730274_1558057468904242666_n_jpg.rf.2b5bde4fa72918563056269167d1d4a3.jpg,640,640,spaghetti,424,310,493,528
338018514_1882728118730274_1558057468904242666_n_jpg.rf.2b5bde4fa72918563056269167d1d4a3.jpg,640,640,spaghetti,342,241,439,362
338018514_1882728118730274_1558057468904242666_n_jpg.rf.2b5bde4fa72918563056269167d1d4a3.jpg,640,640,spaghetti,278,142,434,214
338018514_1882728118730274_1558057468904242666_n_jpg.rf.2b5bde4fa72918563056269167d1d4a3.jpg,640,640,spaghetti,425,201,512,299
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.2b769bf071b79cc74b9ee7ae8c91ba98.jpg,640,640,spaghetti,62,321,188,435
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.2b769bf071b79cc74b9ee7ae8c91ba98.jpg,640,640,spaghetti,128,420,215,496
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.2b769bf071b79cc74b9ee7ae8c91ba98.jpg,640,640,spaghetti,182,462,257,534
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.2b769bf071b79cc74b9ee7ae8c91ba98.jpg,640,640,spaghetti,189,326,238,395
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.2b769bf071b79cc74b9ee7ae8c91ba98.jpg,640,640,spaghetti,219,270,272,318
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.2b769bf071b79cc74b9ee7ae8c91ba98.jpg,640,640,spaghetti,348,243,435,313
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.2b769bf071b79cc74b9ee7ae8c91ba98.jpg,640,640,spaghetti,445,227,573,327
imag-46-_jpg.rf.2b237b51a01ee47b6cdfc8a482d66405.jpg,640,640,spaghetti,342,170,579,473
spaghetti_109_jpg.rf.2d0c84d513776ffaf8778e6f1b397b6c.jpg,640,640,spaghetti,344,354,529,560
spaghetti_109_jpg.rf.2d0c84d513776ffaf8778e6f1b397b6c.jpg,640,640,spaghetti,220,455,325,613
spaghetti_109_jpg.rf.2d0c84d513776ffaf8778e6f1b397b6c.jpg,640,640,spaghetti,430,247,477,349
spaghetti_109_jpg.rf.2d0c84d513776ffaf8778e6f1b397b6c.jpg,640,640,spaghetti,299,363,342,449
spaghetti_49_jpg.rf.2f51e66161f920f5704ae3e81e089435.jpg,640,640,spaghetti,133,127,525,425
3D-printer-spaghetti_jpg.rf.2d11a30264e5407d6b354fec8db6da07.jpg,640,640,spaghetti,268,128,611,554
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.2e9da50c1c49ddd636f94e2172a811a7.jpg,640,640,spaghetti,413,252,545,370
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.2e9da50c1c49ddd636f94e2172a811a7.jpg,640,640,spaghetti,380,353,472,432
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.2e9da50c1c49ddd636f94e2172a811a7.jpg,640,640,spaghetti,334,397,413,471
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.2e9da50c1c49ddd636f94e2172a811a7.jpg,640,640,spaghetti,366,261,419,331
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.2e9da50c1c49ddd636f94e2172a811a7.jpg,640,640,spaghetti,339,206,395,256
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.2e9da50c1c49ddd636f94e2172a811a7.jpg,640,640,spaghetti,179,182,270,255
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.2e9da50c1c49ddd636f94e2172a811a7.jpg,640,640,spaghetti,42,169,175,273
3wh0cgwdsis81_cropped_cropped_jpg.rf.2de4486472f8d49afc3ca94a98b56a66.jpg,640,640,spaghetti,225,146,373,272
3wh0cgwdsis81_cropped_cropped_jpg.rf.2de4486472f8d49afc3ca94a98b56a66.jpg,640,640,spaghetti,371,150,460,274
3wh0cgwdsis81_cropped_cropped_jpg.rf.2de4486472f8d49afc3ca94a98b56a66.jpg,640,640,spaghetti,296,263,442,359
aqa2x0p6omj61_jpg.rf.2f8246c64aa1561714aa4bebfc38345d.jpg,640,640,spaghetti,22,198,427,314
